V1,StartDate,EndDate,Status,IPAddress,Progress,Duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Age,CoronaA1,CoronaA2,CoronaA3,CoronaA4,CoronaA5,CoronaA6,CoronaA7,CoronaB1,CoronaB2,CoronaB3,CoronaB5,CoronaB6,CoronaC,CoronaD,CoronaE1,CoronaE2,CoronaE3,CoronaE4,CoronaE5,CoronaE6,CoronaF1,CoronaF2,CoronaF3,CoronaF4,CoronaG1,CoronaG2,CoronaG3,Aggress1,Aggress2,Aggress3,SDO1,SDO2,SDO3,r_sdo_3,VSA1,VSA2,VSA3,GCB1,GCB2,GCB3,SpamCheck1,AuthTrust1,AuthTrust2,AuthTrust3,AuthTrust4,Party,StrenPartyID,Lean,PartyID_1,PartyID_2,PartyID_3,PolAttitude_44,PolAttitude_45,PolAttitude_47,PolAttitude_48,FeelThermIn_1,Efficacy1,Efficacy2,Efficacy3,FeelThermOut_1,Hope,Sadness,Anger,PissedOff,Fear,Scared,Contempt,Disrespect,Disgust,Disappointment,Hostility,Hatred,TriatsOut_4,TriatsOut_5,TriatsOut_7,TriatsOut_9,TriatsOut_11,TriatsOut_12,TrustOut_1,SocDisOut1_1,SocDisOut2_1,SocDisOut3_1,Intolerance1,Intolerance2,Intolerance3,Intolerance4,ThreatOut1,ThreatOut2,ThreatOut3,PolConTheory1,PolConTheory2,PolConTheory3,LegitGnrl1,LegitGnrl2,LegitGnrl3,LegitGnrl4,LegitGnrl5,LegitGnrl6,LegitGnrl7,MetaPercepIn1,MetaPercepIn2,SpamCheck2,MetaPercepOut1,MetaPercepOut2,RiotLegit1,RiotLegit2,RiotLegit3,BanLegit1,BanLegit2,BanLegit3,PolPartic1,PolPartic2,PolPartic3,NationalNews,CNN,Fox,MSNBC,TalkRadio,SocialMedia,Parler,Telegram,AmericID1_125,AmericID2_4,AmericID3_4,Gender,Educ,Income,Ethnic,Religious,Ideolgy,Debriefing,workerId,assignmentId,hitId,OUTGROUP,OUT1,INGROUP,IN1,tID,IDS,duplicateID,naCount,FilteredOut,duplicateIP,SpamCheck1F,SpamCheck2F,SpamCheckFail,longstring,longstring_s,efficacy_avg,aggressiv_avg,sdo_avg,vsa_avg,legit_physical_viol,partyID_avg,binar_legit_viol,pol_camp,sex,ZAge,ZEduc,ZReligious,ZFeelThermOut_1,Zefficacy_avg,Zaggressiv_avg,Zsdo_avg,Zvsa_avg,ZpartyID_avg,pol_camp_mc,Zlegit_physical_viol,soc_dis_mean
458,1/16/21 14:47,1/16/21 14:55,0,73.134.19.36,100,517,1,1/16/21 14:55,R_1mFyGfSYiq1KWkY,NA,NA,NA,NA,39.38600159,-76.54000092,anonymous,EN,35,1,1,1,1,1,2,1,1,1,1,1,1,2,3,3,4,2,4,3,2,2,3,4,3,1,1,1,1,1,1,6,6,1,6,5,5,6,2,2,3,6,3,3,3,3,3,NA,1,17,69,25,50,50,50,50,50,5,5,5,50,90,90,91,91,90,89,89,91,91,91,91,90,43,53,46,76,64,58,52,96,97,96,51,51,51,51,1,1,1,2,2,1,4,4,4,4,4,4,4,2,2,6,3,3,1,1,1,6,6,6,1,3,1,3,3,3,1,1,3,1,1,76,76,79,10,20,15,35,95,4, ,A3HAFMFKH0A88B,358UUM7WR0HQFF2QZ4NFSWAQ0T97RK,38B7Q9C28GIYKVU6WADZ6DFE9T1692,Republicans,Republican,Democrtas,Democrat,an Independent,Independents,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,5,1,6,5.333333333,4,37,1,1,1, , , , , , , , , ,-0.4491, ,96.33333333
460,1/16/21 14:45,1/16/21 14:56,0,75.39.107.68,100,660,1,1/16/21 14:56,R_1DFIPUu8K2WgQuK,NA,NA,NA,NA,42.40950012,-82.9469986,anonymous,EN,38,2,2,2,2,2,3,2,2,2,2,2,2,4,4,1,1,1,5,5,5,5,5,5,5,4,4,4,1,5,1,5,5,2,5,5,3,4,6,6,6,6,1,1,1,1,3,NA,1,100,80,51,100,100,100,100,7,4,4,4,0,87,93,93,93,91,91,93,93,93,93,92,92,0,0,0,100,100,100,0,0,0,0,57,54,54,54,3,3,3,3,3,3,3,1,6,1,1,1,1,3,3,6,2,2,1,1,1,5,5,5,1,3,3,3,3,1,3,2,6,1,1,73,70,44,11,20,15,36,93,4, ,AFVY38VJYS1ET,3F1567XTNXJUHXBJ1MWZ12RRZXVQ9E,3538U0YQ1F78OMY1GUFT96P520U3FL,Republicans,Republican,Democrtas,Democrat,an Independent,Independents,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,4,2.333333333,5,4,1,77,0,1,0, , , , , , , , , ,-0.4491, ,0
483,1/16/21 14:55,1/16/21 15:07,0,108.227.22.144,100,712,1,1/16/21 15:07,R_3hH1K9GP5dwBxNM,NA,NA,NA,NA,34.70950317,-86.73609924,anonymous,EN,32,4,2,2,4,2,4,2,3,2,2,3,4,6,1,5,5,2,4,5,5,5,5,2,5,5,5,5,1,1,1,5,5,1,6,6,2,1,5,5,2,6,1,2,2,2,3,NA,1,25,75,83,0,77,93,70,75,5,5,6,10,87,92,92,92,89,88,91,93,92,93,87,87,20,20,10,75,30,65,25,80,100,90,51,51,51,51,2,4,4,1,1,1,1,2,1,2,1,1,1,3,3,6,5,5,1,1,1,6,6,6,3,6,4,1,1,1,1,4,5,1,1,0,25,25,10,22,17,35,98,2, ,A1OQJ3TNATEE6B,33NF62TLXKGXC6QXAT3FUATLWWFJKA,3RWB1RTQDJ06GWT16E6UCHBKKS98PL,Republicans,Republican,Democrtas,Democrat,an Independent,Independents,FALSE,5,0,FALSE,0,0,0,4,-1.383072954,5.333333333,1,5.333333333,3,1,61,0,1,1, , , , , , , , , ,-0.4491, ,90
487,1/16/21 14:50,1/16/21 15:10,0,108.87.25.44,100,1160,1,1/16/21 15:10,R_12SBmlU2tDbFYaA,NA,NA,NA,NA,39.60620117,-84.16950226,anonymous,EN,51,3,3,3,3,1,2,3,2,2,1,2,3,7,2,5,5,1,5,1,3,5,5,4,4,5,5,5,1,1,1,6,6,1,6,3,3,4,3,1,1,6,1,1,4,4,3,NA,1,51,51,10,67,69,100,100,75,6,6,6,2,87,92,92,92,93,93,92,92,92,92,92,92,50,30,0,100,100,100,20,19,80,80,51,51,51,51,3,3,4,1,1,1,1,1,1,1,1,1,1,2,2,6,5,5,1,1,1,6,6,6,1,6,2,6,6,1,6,1,4,1,1,50,100,100,11,22,15,35,98,4, ,A3O4WYGKH31OX,3QBD8R3Z22XQZFSR5E84VPLBY4ZO48,3FBEFUUYRKICPE4BOGRZ28QYFBJ6AH,Republicans,Republican,Democrtas,Democrat,an Independent,Independents,FALSE,5,0,FALSE,0,0,0,10,0.483743596,6,1,6,3.333333333,1,37.33333333,0,1,0, , , , , , , , , ,-0.4491, ,59.66666667
506,1/16/21 15:13,1/16/21 15:21,0,37.120.209.164,100,478,1,1/16/21 15:21,R_1GEcNXGdiAQNIpM,NA,NA,NA,NA,59.33329773,18.05000305,anonymous,EN,32,2,3,4,4,3,2,2,2,2,2,1,4,5,3,3,5,2,4,3,5,1,1,3,3,1,1,1,1,1,1,5,6,1,6,3,2,1,4,3,2,6,1,2,3,2,3,NA,1,36,78,50,33,55,54,64,57,6,6,6,20,88,90,92,91,91,90,91,92,91,93,91,89,77,51,32,64,45,58,24,43,51,41,52,51,51,51,2,2,3,1,1,1,3,3,1,1,1,1,1,4,4,6,5,5,1,1,1,5,5,6,2,4,1,1,1,1,1,1,1,1,1,57,76,75,13,23,17,35,93,1, ,A1IR8SBHGLGAQF,39U1BHVTDM5LUBEV1HPKFUZSJCM3TQ,3UAU495MII5MTTODUHUKJ9OJ7E4OUZ,Republicans,Republican,Democrtas,Democrat,an Independent,Independents,FALSE,5,0,FALSE,0,0,0,6,-0.760800771,6,1,5.666666667,2,1,54.66666667,0,1,0, , , , , , , , , ,-0.4491, ,45
509,1/16/21 15:17,1/16/21 15:26,0,24.228.216.203,100,521,1,1/16/21 15:26,R_6QH3ueTqBe2fVmh,NA,NA,NA,NA,41.0941925,-73.52030182,anonymous,EN,33,1,1,1,2,1,2,1,1,3,3,3,1,4,1,3,4,3,5,3,3,2,2,5,3,3,2,3,1,1,2,4,4,1,6,1,1,3,5,3,1,6,1,1,1,1,3,NA,1,51,100,54,48,53,54,46,55,4,1,4,27,87,90,87,87,87,87,87,88,89,91,87,87,8,0,0,15,24,15,12,38,26,39,54,56,51,55,4,4,5,5,5,4,1,3,1,1,1,1,1,3,4,6,4,4,3,3,2,4,2,2,1,4,2,4,1,3,1,2,2,1,1,52,51,45,10,22,16,35,95,2,You spelled democrats incorrectly multiple times in this survey.,A37RWJCT353ZD5,3R8YZBNQ9IWQ3ENQMPYFN60L478Q73,3V8JSVE8YY3HYBVTA4ODHI0IZ09YE3,Republicans,Republican,Democrtas,Democrat,an Independent,Independents,FALSE,5,0,FALSE,0,0,0,5,-1.071936862,3,1.333333333,4.666666667,1.666666667,1,68.33333333,0,1,1, , , , , , , , , ,-0.4491, ,34.33333333
524,1/16/21 15:26,1/16/21 15:39,0,75.40.152.206,100,755,1,1/16/21 15:39,R_1rHCJiZL4COwY3x,NA,NA,NA,NA,35.91819763,-79.00350189,anonymous,EN,23,3,3,3,3,1,3,1,4,4,4,3,3,3,4,2,5,1,5,1,2,1,1,2,1,1,1,2,3,4,5,6,6,1,6,1,1,1,5,1,1,6,1,1,1,1,3,NA,1,20,0,0,69,75,61,62,25,1,1,1,0,87,89,88,88,87,87,89,93,87,87,87,87,94,9,0,100,49,51,0,75,76,16,57,51,51,51,6,6,6,1,1,1,6,6,6,1,1,1,1,2,2,6,5,5,1,5,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,10,22,18,35,93,1,It can be hard to answer this if you hold radical political views so that Democrats and Republicans appear essentially the same.,A2RMYIOPD70KF6,3X66WABAJXWHP6SPHHQDGBK3TIEG3U,309D674SHZY6O5I44L4YJJ2ETFFBC9,Republicans,Republican,Democrtas,Democrat,an Independent,Independents,FALSE,5,0,FALSE,0,0,0,4,-1.383072954,1,4,6,1,1,6.666666667,0,1,1, , , , , , , , , ,-0.4491, ,55.66666667
538,1/16/21 15:40,1/16/21 15:50,0,68.129.179.224,100,623,1,1/16/21 15:50,R_2SGq6p7Bgny3vJc,NA,NA,NA,NA,40.87770081,-73.90799713,anonymous,EN,47,2,1,1,2,1,2,2,1,1,1,1,1,4,4,1,1,3,5,5,5,5,5,5,5,4,2,3,2,3,1,4,3,3,4,4,4,5,6,4,5,6,1,1,1,4,3,NA,1,75,60,30,16,31,20,38,55,2,3,3,40,87,93,93,93,92,90,91,90,93,91,93,93,30,60,80,85,70,75,30,45,50,50,54,52,52,53,2,3,3,5,5,4,4,5,3,3,4,4,3,4,5,6,3,4,2,3,2,4,3,3,1,2,2,1,3,2,3,1,5,1,1,40,50,25,10,22,17,35,93,4,All clear.  Enjoyed HIT,A3JSI5WV5EJ602,3NG53N1RLWX93GRUWHBW1166AVTP8Z,334ZEL5JX6S6EGW95CZK486VMHJOSJ,Republicans,Republican,Democrtas,Democrat,an Independent,Independents,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,2.666666667,2,3.666666667,4.333333333,3.666666667,55,1,1,1, , , , , , , , , ,-0.4491, ,48.33333333
576,1/16/21 14:46,1/16/21 14:57,0,107.139.136.26,98,615,0,1/16/21 21:27,R_DTS5Z6HkjR2OUsp,NA,NA,NA,NA,NA,NA,anonymous,EN,33,2,1,1,1,1,2,1,1,1,1,2,1,3,3,3,3,3,5,3,2,5,5,5,5,4,4,4,1,1,1,5,5,1,6,2,2,4,1,1,1,6,2,3,4,4,3,NA,1,0,51,0,8,11,7,90,71,4,4,5,21,88,91,91,92,91,91,91,91,91,91,91,91,0,51,41,100,53,51,17,51,51,51,52,51,51,51,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,6,6,5,1,1,1,5,5,5,2,4,2,3,2,1,1,1,4,1,1,33,78,100,10,23,15,35,93,3, ,AMCKHM6LEZIC5,3RUIQRXJBC2ER2WFYERTPPJSPLPLLH,309D674SHZY6O5I44L4YJJ2ETFFBC9,Republicans,Republican,Democrtas,Democrat,an Independent,Independents,FALSE,7,0,FALSE,0,0,0,8,-0.138528587,4.333333333,1,5.333333333,2.666666667,1,17,0,1,1, , , , , , , , , ,-0.4491, ,51
630,1/17/21 9:41,1/17/21 9:55,0,73.82.91.164,100,849,1,1/17/21 9:55,R_1rCZovXa04hq1Ut,NA,NA,NA,NA,34.00340271,-84.46050262,anonymous,EN,55,3,3,3,4,2,3,3,2,4,4,4,3,7,1,5,4,3,4,3,4,2,2,3,2,1,1,1,1,3,1,5,4,2,5,1,1,1,4,2,1,6,1,3,4,3,3,NA,1,65,60,75,28,75,84,76,75,5,4,3,40,89,92,91,91,91,91,90,90,92,93,91,90,35,45,20,70,40,70,55,65,45,40,52,52,52,52,4,4,5,1,1,1,4,2,5,2,1,1,1,4,4,6,5,5,4,1,1,6,6,6,2,6,3,6,5,3,5,1,4,1,1,55,65,70,11,22,16,35,95,4,"I think there are two types of Republicans: 1) traditional, Eisenhower-style, big business, small government, low taxes, and then 2) the Trumpers. When I answered the questions, it was the Trump-dominated Republican party I had in mind, not the traditional members.",A2IBJ4NW99YFBR,33OOO72IVIZ97BAEUA0L8X3MPR0TCJ,3KA7IJSNW6IPIUR89QQ43J1LSY2BPV,Republicans,Republican,Democrtas,Democrat,an Independent,Independents,FALSE,5,0,FALSE,0,0,0,4,-1.383072954,4,1.666666667,4.666666667,1,1,66.66666667,0,1,0, , , , , , , , , ,-0.4491, ,50
537,1/16/21 15:19,1/16/21 15:50,0,172.58.4.209,100,1827,1,1/16/21 15:50,R_vJK7tZ1JFg2Pobv,NA,NA,NA,NA,33.73150635,-84.41950226,anonymous,EN,63,1,1,1,2,1,1,2,1,1,2,1,1,5,3,4,2,4,4,1,5,4,4,2,2,3,2,2,1,1,1,5,5,2,5,2,2,3,4,5,2,6,1,1,3,2,1,2, ,0,0,0,71,72,78,75,88,5,5,5,8,89,93,91,91,87,87,92,92,92,92,90,88,48,0,0,100,96,68,10,25,47,74,56,53,52,52,3,3,3,1,1,1,3,2,1,1,1,1,1,6,3,6,2,2,2,2,1,5,5,6,1,4,1,3,4,1,1,1,1,1,1,20,52,67,11,21,14,35,93,2,Freedom of speech is important-, , , , , , , , , , , , , , , , , , ,5,1,5,2.333333333,1,0,0,1,0,1.443449118,-0.80656884,-1.132891649,-0.815113251,0.030693583,-0.688671191,0.107206407,-0.606082752,-2.172149531,-0.4491,-0.307025236,48.66666667
1,1/16/21 7:10,1/16/21 7:20,0,24.139.58.251,100,632,1,1/16/21 7:20,R_22KYG6FmiWxGnLT,NA,NA,NA,NA,34.62240601,-98.39129639,anonymous,EN,34,3,1,4,3,1,4,2,2,4,2,2,4,4,4,3,5,5,5,4,3,1,1,2,2,1,1,1,2,4,3,6,6,1,6,5,2,2,6,1,1,6,1,4,4,2,1,5, ,77,83,52,76,86,77,24,89,6,6,6,0,87,87,93,93,90,87,92,93,93,93,93,93,0,24,0,100,100,100,0,0,0,0,57,52,52,52,6,6,6,1,1,1,3,2,5,1,1,1,1,3,4,6,1,1,1,1,1,6,6,6,2,5,3,5,3,1,4,1,1,1,1,0,23,0,10,22,14,35,93,2, ,A16LZUEQ6JGHWA,3VHHR074H4VFCH7DUKQJ6K1RU09L7V,3OB6JN3A9Q26DYBKD7K2MUCU5FHRMF,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,5,-1.071936862,6,3,6,3,1,70.66666667,0,1,1,-0.605689286,0.293136252,-1.132891649,-1.160580627,1.048514729,1.138275098,1.008031285,-0.126331827,0.543332256,-0.4491,-0.307025236,0
3,1/16/21 7:19,1/16/21 7:31,0,50.81.83.34,100,732,1,1/16/21 7:31,R_1jCFQZW5AEcWhnP,NA,NA,NA,NA,37.16610718,-93.2457962,anonymous,EN,50,1,1,1,1,1,1,1,1,1,2,1,1,3,3,3,5,3,5,1,3,1,1,2,1,1,1,1,1,2,1,6,5,1,6,2,2,2,2,2,2,6,1,2,4,4,1,8, ,65,59,47,65,80,84,91,90,6,5,3,9,88,88,91,91,88,87,91,91,92,93,92,90,60,40,10,90,75,85,12,80,85,65,53,52,51,51,4,5,5,1,1,1,1,1,3,2,1,1,1,2,2,6,5,5,1,1,1,5,5,6,1,6,1,6,6,3,6,1,6,1,1,80,75,85,10,20,15,35,93,2, ,A2QTV4TFK4VCEF,3QIYRE09Y4VRPVVWHHPPI2E3W99N12,3OB6JN3A9Q26DYBKD7K2MUCU5FHRMF,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,9,0.172607505,4.666666667,1.333333333,5.666666667,2,1,57,0,1,1,0.524869834,-1.906273932,-1.132891649,-0.771929829,-0.308580132,-0.384180143,0.707756325,-0.845958215,0.018168325,-0.4491,-0.307025236,76.66666667
4,1/16/21 7:27,1/16/21 7:36,0,24.61.162.125,100,558,1,1/16/21 7:36,R_z2Qc0NnXLikJ5PH,NA,NA,NA,NA,43.16040039,-71.41790009,anonymous,EN,31,2,3,2,2,1,4,2,2,2,2,1,2,2,4,4,4,3,3,2,3,5,5,4,4,5,5,5,4,6,4,5,5,1,6,2,2,2,4,4,3,6,1,3,2,2,1,4, ,67,70,69,80,85,82,74,70,4,4,4,0,87,87,93,93,88,88,93,93,93,93,93,93,0,0,0,100,100,100,0,0,20,0,57,54,53,53,6,6,6,1,1,1,1,1,4,1,1,1,1,6,6,6,6,6,1,1,1,4,4,4,1,6,5,1,6,1,1,1,5,1,1,31,43,6,10,22,15,35,93,2, ,A2ZDXFFGSPHGBE,3R0T90IZ1TQ526O8AA1E9EOXZUEGCD,3OB6JN3A9Q26DYBKD7K2MUCU5FHRMF,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,6,-0.760800771,4,4.666666667,5.333333333,2,1,68.66666667,0,1,1,-0.817669121,0.293136252,-1.132891649,-1.160580627,-0.987127562,2.660730339,0.407481366,-0.845958215,0.466478998,-0.4491,-0.307025236,6.666666667
6,1/16/21 7:17,1/16/21 8:03,0,172.0.80.46,100,2763,1,1/16/21 8:03,R_2QyNJGpsM1mQEH1,NA,NA,NA,NA,30.40040588,-88.95770264,anonymous,EN,41,2,1,1,2,1,1,1,1,1,1,1,1,5,2,4,5,2,5,2,3,2,1,3,3,1,1,1,1,1,1,6,6,1,6,3,2,2,3,2,1,6,1,2,3,3,1,5, ,75,65,70,78,75,88,89,80,6,6,6,20,90,92,89,89,91,91,88,87,88,93,87,87,40,35,5,70,75,80,20,70,80,55,51,51,51,51,4,4,5,1,1,1,3,2,2,1,1,1,1,3,2,6,6,6,1,1,1,6,6,6,2,6,4,2,5,1,3,1,6,1,1,70,70,70,11,22,15,35,97,2,This was an interesting study. Thank you for the opportunity.,A10HW8JXM17XLD,3ZSANO2JCGLFVNH9WCLW6YS3KI0FS7,3OB6JN3A9Q26DYBKD7K2MUCU5FHRMF,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,8,-0.138528587,6,1,6,2.333333333,1,70,0,1,0,-0.111069671,0.293136252,0.669833109,-0.296912187,1.048514729,-0.688671191,1.008031285,-0.606082752,0.517714503,-0.4491,-0.307025236,68.33333333
7,1/16/21 8:21,1/16/21 8:31,0,75.89.21.148,100,622,1,1/16/21 8:31,R_1r7xBzjySJlTlYt,NA,NA,NA,NA,30.17840576,-83.03089905,anonymous,EN,34,1,1,1,1,1,1,1,1,1,2,1,1,2,4,2,4,2,4,1,3,1,1,2,2,3,2,2,1,2,1,5,6,1,6,1,1,1,2,3,1,6,1,4,3,2,1,3, ,35,40,25,24,45,69,78,80,4,5,4,30,88,89,88,88,87,87,91,89,90,91,87,88,40,25,10,67,45,75,20,75,75,70,54,53,54,53,2,3,4,1,1,1,2,2,2,1,1,1,1,1,1,6,5,5,1,1,1,4,2,3,1,5,2,3,2,2,2,1,3,1,1,30,65,60,10,22,14,35,93,2, ,A3APKUC67F9IMW,3VNL7UK1XGXGANUOLCQMG3OPM1EFTW,3OB6JN3A9Q26DYBKD7K2MUCU5FHRMF,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,9,0.172607505,4.333333333,1.333333333,5.666666667,1,1,33.33333333,0,1,1,-0.605689286,0.293136252,-1.132891649,0.134922032,-0.647853847,-0.384180143,0.707756325,-1.565584604,-0.891261896,-0.4491,-0.307025236,73.33333333
9,1/16/21 9:13,1/16/21 9:26,0,66.66.148.164,100,794,1,1/16/21 9:26,R_33lspmDSFXpapyJ,NA,NA,NA,NA,43.22070313,-77.59919739,anonymous,EN,37,1,1,1,1,1,1,1,1,1,1,1,1,2,3,5,5,3,4,1,2,2,2,4,3,1,1,1,1,3,1,6,5,1,6,4,3,3,4,4,2,6,3,3,3,2,1,8, ,0,50,0,8,68,79,79,35,5,4,5,19,90,88,88,88,87,87,87,87,88,91,87,87,25,50,0,100,40,50,20,75,50,75,51,51,51,51,1,1,3,1,1,1,1,1,1,1,1,1,1,4,2,6,6,6,4,1,1,6,6,6,1,6,1,4,4,5,3,3,6,1,1,50,50,8,10,21,14,36,93,3,Good luck with the study.,A16335MOISDG1F,3VHP9MDGROYZO6SDZQVWRTOLYGSCFQ,3OB6JN3A9Q26DYBKD7K2MUCU5FHRMF,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,12,1.10601578,4.666666667,1.666666667,5.666666667,3.333333333,1,16.66666667,0,1,1,-0.393709451,-0.80656884,-1.132891649,-0.340095609,-0.308580132,-0.079689095,0.707756325,0.113543636,-1.531705713,-0.4491,-0.307025236,66.66666667
12,1/16/21 10:28,1/16/21 10:35,0,99.174.166.43,100,440,1,1/16/21 10:35,R_3JFBIjL2fFhlr99,NA,NA,NA,NA,37.96679688,-87.49120331,anonymous,EN,64,2,1,1,1,1,1,2,1,1,1,1,1,2,3,4,4,4,5,1,1,5,5,4,4,5,5,5,1,1,1,6,6,1,6,1,4,5,4,2,1,6,1,4,4,4,1,5, ,77,78,67,84,83,96,82,70,5,5,5,18,89,93,91,91,91,91,90,90,89,93,89,87,54,56,14,73,73,56,24,72,80,36,53,51,51,51,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,6,4,4,2,1,1,6,6,6,1,6,1,5,1,1,1,1,1,1,1,79,75,79,11,23,15,35,96,2, ,A26TA3HGBFSPYH,3LEP4MGT3HEJGHMBUK4BS9FI4ILBDG,3JY0Q5X05JJFWY6KMTSVALEQ7KWGG2,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,10,0.483743596,5,1,6,3.333333333,1,74,0,1,0,1.514109063,1.392841345,0.219151919,-0.383279031,0.030693583,-0.688671191,1.008031285,0.113543636,0.671421019,-0.4491,-0.307025236,62.66666667
14,1/16/21 10:28,1/16/21 10:36,0,141.154.49.193,100,432,1,1/16/21 10:36,R_9BRmHFrOwnpeekx,NA,NA,NA,NA,42.42799377,-71.0617981,anonymous,EN,57,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,2,2,2,2,1,1,3,2,1,1,1,1,1,1,6,6,1,6,2,1,1,2,1,2,6,1,4,5,5,1,3, ,24,24,0,51,51,51,51,71,4,4,4,30,90,90,88,87,88,88,87,88,88,90,87,87,51,32,31,51,29,29,51,51,51,51,54,54,54,54,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,6,5,5,1,1,1,5,5,5,1,5,2,3,3,1,1,4,2,1,1,79,76,76,10,23,16,35,98,4,none. thank you,AX4QV62HBKJ34,3G5W44VEU8WNL40W2NICXX1544AGKF,3FW4EL5A3L1Z2AQ6OZMH6DQONIM22M,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,13,1.417151872,4,1,6,1.333333333,1,16,0,1,1,1.019489448,1.392841345,1.120514298,0.134922032,-0.987127562,-0.688671191,1.008031285,-1.325709141,-1.557323466,-0.4491,-0.307025236,51
15,1/16/21 10:28,1/16/21 10:37,0,173.248.158.200,100,534,1,1/16/21 10:37,R_2s6Fba1GVaa345e,NA,NA,NA,NA,37.75100708,-97.8219986,anonymous,EN,28,3,2,3,2,3,2,2,3,2,2,2,3,4,1,3,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,2,4,5,4,4,5,4,6,5,4,5,4,1,2, ,64,62,66,70,62,63,69,62,5,4,4,43,90,89,91,90,90,91,90,90,90,89,89,90,83,75,64,54,64,55,70,61,57,58,55,54,55,55,4,3,5,4,5,3,4,3,5,4,4,3,4,4,4,6,4,3,4,5,4,4,3,4,4,5,5,3,5,3,2,2,5,3,2,88,81,75,10,22,15,35,97,2,nice,AWDHQ8R31A02L,3K9FOBBF2IX4F2Z0AR782HNHUG1LNV,33N1S8XHHMYIJ0BMU2VHO5QQGL71ZC,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,12,1.10601578,4.333333333,5,4,4.333333333,3.666666667,64,1,1,1,-1.029648956,0.293136252,0.669833109,0.696306518,-0.647853847,2.965221387,-0.79361847,0.833170024,0.287154729,-0.4491,2.962628458,58.66666667
17,1/16/21 10:30,1/16/21 10:37,0,172.92.192.210,100,426,1,1/16/21 10:37,R_r8cK25RgYvlKSzv,NA,NA,NA,NA,48.43490601,-122.202301,anonymous,EN,52,3,2,2,2,1,2,1,2,2,2,2,1,6,3,5,5,5,4,4,4,1,1,2,1,1,1,1,1,1,1,6,6,1,6,1,1,1,3,1,1,6,1,3,2,2,1,4, ,43,78,47,77,77,67,61,41,4,3,3,19,87,91,93,92,92,91,93,93,93,93,93,90,16,39,9,96,47,69,6,20,49,28,54,51,51,51,2,3,2,1,1,1,2,2,1,1,1,1,1,3,2,6,5,5,1,1,1,6,6,6,1,6,4,6,6,1,2,1,3,1,1,69,60,58,11,23,14,35,95,2,"None, but thanks for asking for feedback!",A1XE5G7H6AO5HH,3AUQQEL7U674QBJNNP7GEEP6DLT0VJ,3EQPA8A3749PEHRQKR1NS5MCA26ZJD,Republicans,Republican,Democrats,Democrat,a Democrat,Democrats,FALSE,5,0,FALSE,0,0,0,7,-0.449664679,3.333333333,1,6,1,1,56,0,1,0,0.666189724,1.392841345,-0.23152927,-0.340095609,-1.665674992,-0.688671191,1.008031285,-1.565584604,-0.020258304,-0.4491,-0.307025236,32.33333333
